dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
prosociality proportions:,10,0.4,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5,0.47692307692307695,0.44370860927152317,0.4327485380116959,0.42105263157894735,0.4,0.35,0.3382899628252788,0.3523489932885906,0.3385093167701863,0.3462603878116344,0.3248730964467005,0.3119047619047619,0.31019522776572667,0.3110236220472441,0.3183453237410072,0.2983606557377049,0.28396946564885495,0.27323943661971833,0.2661498708010336,0.25575757575757574,0.2600896860986547,0.24973656480505796,0.24248302618816683,0.2365296803652968,0.23728813559322035,0.24305003971405878,0.23338257016248154,0.22322670375521558,0.21330724070450097
population counts:,10,0.4,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,120,130,151,171,190,215,240,269,298,322,361,394,420,461,508,556,610,655,710,774,825,892,949,1031,1095,1180,1259,1354,1438,1533
groups counts:,10,0.4,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,13,15,17,19,21,24,26,29,32,36,39,42,46,50,55,61,65,71,77,82,89,94,103,109,118,125,135,143,153
standard deviations in prosocial proportions,10,0.4,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.13453624047073709,0.34399612400917157,0.27633971188310297,0.26341635628469734,0.28644423018125575,0.29435780210768525,0.24391563031249927,0.27386127875258304,0.28404459009167932,0.25960934200655295,0.27339156196170267,0.24912611267863002,0.2599993132016295,0.25467288164229607,0.24356591063895611,0.25647347743597032,0.23763847261967783,0.23487345908265342,0.23060063506539175,0.23775798231569889,0.22397787953256829,0.22960431293956512,0.23829362081256913,0.22238745135097604,0.2255190106507548,0.22073416430383258,0.22390850513724389,0.2308973104970504,0.21283946644200646,0.21096062747823893,0.21005847320833565
prosociality proportions:,10,0.45,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5371900826446281,0.5510204081632653,0.5852272727272727,0.6066350710900474,0.6206896551724138,0.6125,0.625,0.6101694915254238,0.6205673758865248,0.6191860465116279,0.6059880239520958,0.619140625,0.6089068825910932,0.607671601615074,0.6089850249584027,0.6073249884098285,0.6047049749325106,0.6095846645367412,0.6049709148598625,0.6102732240437159,0.6093073593073594,0.6126781472684085,0.6091076923076923,0.6107211880785272,0.6105422192378714,0.6087685004188774,0.6082438517492207,0.6067790155193754,0.6068965517241379,0.6085463937749297
population counts:,10,0.45,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,121,147,176,211,261,320,392,472,564,688,835,1024,1235,1486,1803,2157,2593,3130,3782,4575,5544,6736,8125,9831,11914,14324,17322,21006,25375,30586
groups counts:,10,0.45,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,17,21,26,32,39,47,56,68,83,102,123,148,180,215,259,313,378,457,554,673,812,983,1191,1432,1732,2100,2537,3058
standard deviations in prosocial proportions,10,0.45,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.14177446878757824,0.27165086401333588,0.25748779828857665,0.29801122822598536,0.26202446103716764,0.28279710768952493,0.28145825622994258,0.26569503358809221,0.27393336166792825,0.26578121181760944,0.26737112285774967,0.29099697934851609,0.26269395412814628,0.26315281109449673,0.27670868681716637,0.2844896147200866,0.27221829764504663,0.27456764565091135,0.26628896120072892,0.28267702683383306,0.26404836714925095,0.28043175963988681,0.27252043790350916,0.27179812594010222,0.27429729185954221,0.26976427397774499,0.27376700587428227,0.27515176397368052,0.27214307040812646,0.27497224167450929,0.27053884059265532
prosociality proportions:,10,0.5,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5166666666666667,0.5136986301369864,0.5307262569832403,0.5277777777777778,0.553030303030303,0.5615615615615616,0.5784313725490197,0.5806451612903226,0.5777414075286416,0.5813648293963255,0.5675381263616558,0.5715579710144928,0.5782701929949964,0.5836236933797909,0.5928948631781085,0.5890680298859614,0.5925335035098915,0.5913224214081579,0.5865263157894737,0.5944794683932527,0.596379715351665,0.5945013357079252,0.5944746376811594,0.5946880517951736,0.5978299749612496,0.5993140759346923,0.6035788564925637,0.6049516293279023,0.6046535624000413,0.6063499343325898
population counts:,10,0.5,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,120,146,179,216,264,333,408,496,611,762,918,1104,1399,1722,2083,2543,3134,3849,4750,5869,7237,8984,11040,13592,16774,20702,25483,31424,38766,47969
groups counts:,10,0.5,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,17,21,26,33,40,49,61,76,91,110,139,172,208,254,313,384,475,586,723,898,1104,1359,1677,2070,2548,3142,3876,4796
standard deviations in prosocial proportions,10,0.5,0.11,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.21931712199461309,0.28819360776317637,0.28086273491582209,0.29916112663881383,0.30249649953578794,0.24787645226219501,0.29714333784074731,0.26652017972068665,0.28684923554057312,0.29598084437806294,0.2688817220266343,0.28408602015995332,0.28555009479157195,0.2732102948016874,0.28662666919543006,0.2711604647163548,0.28465273244325978,0.28051870891224578,0.26723910595555178,0.28363749616367612,0.27852750120539682,0.2689949642466305,0.27636443057302174,0.27359041786593535,0.2796010408405068,0.27687095969223574,0.27653453936735295,0.27305921092554991,0.27415137474130752,0.27604010940455748,0.27326225854587755
prosociality proportions:,10,0.0,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5,0.4659090909090909,0.4470588235294118,0.3974358974358974,0.38961038961038963,0.36486486486486486,0.32857142857142857,0.29850746268656714,0.27692307692307694,0.22950819672131148,0.21666666666666667,0.21666666666666667,0.17543859649122806,0.12962962962962962,0.09615384615384616,0.0784313725490196,0.0784313725490196,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
population counts:,10,0.0,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,94,88,85,78,77,74,70,67,65,61,60,60,57,54,52,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50
groups counts:,10,0.0,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,8,8,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
standard deviations in prosocial proportions,10,0.0,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.13453624047073709,0.24869811385804136,0.30300662786303145,0.27199712869169951,0.34804799898713407,0.24568933200944615,0.25952743753224811,0.17011282619292212,0.172296445690063,0.24878031214271265,0.24267032964268392,0.1771690968789108,0.12133516482134196,0.18557687223952254,0.13057400701446312,0.12610458700580773,0.080256307856082787,0.094252025336747522,0.064322539232017556,0.064322539232017556,0.10825317547305482,0.068667581043681244,0.064322539232017556,0.068667581043681244,0.064322539232017556,0.063781245968373076,0.10825317547305482,0.09992600812897369,0.068667581043681244,0.09992600812897369,0.064322539232017556
prosociality proportions:,10,0.05,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.504950495049505,0.4897959183673469,0.45652173913043476,0.4444444444444444,0.39759036144578314,0.34615384615384615,0.2987012987012987,0.2894736842105263,0.2702702702702703,0.23943661971830985,0.21428571428571427,0.2,0.2,0.18571428571428572,0.17391304347826086,0.18571428571428572,0.14492753623188406,0.14285714285714285,0.11764705882352941,0.08955223880597014,0.08955223880597014,0.07462686567164178,0.07352941176470588,0.07352941176470588,0.045454545454545456,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.015625,0.015625
population counts:,10,0.05,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,101,98,92,90,83,78,77,76,74,71,70,70,70,70,69,70,69,70,68,67,67,67,68,68,66,65,65,65,64,64
groups counts:,10,0.05,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,9,9,9,8,7,7,7,7,7,7,7,7,7,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6
standard deviations in prosocial proportions,10,0.05,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.17349351572897473,0.31314058311465864,0.31648003784967338,0.31073162419525785,0.31393580850517805,0.25426120492630899,0.19230769230769232,0.23333685542565763,0.16627240788560718,0.19677851486910763,0.18934342760763129,0.22382343238545799,0.16400538263767192,0.15589727813684395,0.14544336552152221,0.21141733264324739,0.21590909090909094,0.13564273529234067,0.16851685771321928,0.13450377763217955,0.1049727762162956,0.1049727762162956,0.062471297357843347,0.096860800070760936,0.062228391567432366,0.10163945352271771,0.042854956435548333,0.04507416600195005,0.04507416600195005,0.033879817840905907,0.037267799624996496
prosociality proportions:,10,0.1,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4725274725274725,0.44565217391304346,0.4044943820224719,0.3793103448275862,0.35555555555555557,0.34444444444444444,0.34444444444444444,0.3068181818181818,0.26506024096385544,0.25,0.2235294117647059,0.2235294117647059,0.20930232558139536,0.18823529411764706,0.15853658536585366,0.1686746987951807,0.15476190476190477,0.1511627906976744,0.13095238095238096,0.11904761904761904,0.10465116279069768,0.08333333333333333,0.07142857142857142,0.05952380952380952,0.05952380952380952,0.04819277108433735,0.04819277108433735,0.04819277108433735,0.012345679012345678,0.012345679012345678
population counts:,10,0.1,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,91,92,89,87,90,90,90,88,83,84,85,85,86,85,82,83,84,86,84,84,86,84,84,84,84,83,83,83,81,81
groups counts:,10,0.1,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,8,8,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
standard deviations in prosocial proportions,10,0.1,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10049875621120891,0.25100056603183429,0.38037546092827862,0.2374742476734705,0.22934284487611067,0.29757759943576129,0.30411589400385958,0.26692453742150785,0.22698845858452477,0.25892887676568732,0.25170646931339463,0.19236458154089842,0.2063274647914638,0.1993500544641913,0.18112082173542529,0.17025746182116402,0.13282822281751533,0.16318988964591105,0.16632497687925374,0.11642044068059725,0.079439864984529845,0.1152555102571157,0.12123993525578296,0.082321683073976526,0.068474749523558323,0.091136080253470086,0.070710678118654766,0.065987414277081699,0.048942853334904612,0.033071891388307385,0.033071891388307385
prosociality proportions:,10,0.15,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4845360824742268,0.44329896907216493,0.45544554455445546,0.42857142857142855,0.3883495145631068,0.3883495145631068,0.32673267326732675,0.3,0.24489795918367346,0.23469387755102042,0.23,0.22772277227722773,0.2079207920792079,0.20192307692307693,0.17757009345794392,0.16666666666666666,0.14414414414414414,0.11711711711711711,0.11504424778761062,0.10619469026548672,0.10619469026548672,0.10526315789473684,0.09734513274336283,0.09734513274336283,0.06363636363636363,0.05454545454545454,0.045454545454545456,0.03636363636363636,0.026785714285714284,0.026785714285714284
population counts:,10,0.15,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,97,97,101,105,103,103,101,100,98,98,100,101,101,104,107,108,111,111,113,113,113,114,113,113,110,110,110,110,112,112
groups counts:,10,0.15,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,10,10,10,10,10,10,9,9,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11
standard deviations in prosocial proportions,10,0.15,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.21000000000000002,0.2563050665644635,0.27091866354146832,0.20725677769575221,0.24873896835873002,0.2926778614424268,0.2126184647913909,0.24151724268133878,0.20493901531919195,0.24658535687102026,0.23327080734524056,0.21931712199461309,0.19554754658447293,0.20223748416156687,0.15859924025122082,0.13673887765064119,0.17344587361589253,0.15850541612875177,0.14686813110366828,0.1300053859165437,0.1304460983433493,0.12074008466154533,0.11679695597754179,0.13807013030175172,0.093706946036765007,0.081818181818181818,0.072727272727272724,0.060983672113630628,0.060302268915552723,0.040549768760826166,0.040549768760826166
prosociality proportions:,10,0.2,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.49019607843137253,0.46601941747572817,0.4368932038834951,0.42201834862385323,0.4107142857142857,0.43089430894308944,0.424,0.3923076923076923,0.3805970149253731,0.35251798561151076,0.35333333333333333,0.34838709677419355,0.3181818181818182,0.28104575163398693,0.25165562913907286,0.23684210526315788,0.23870967741935484,0.22839506172839505,0.21052631578947367,0.19662921348314608,0.2032967032967033,0.1989247311827957,0.18181818181818182,0.1736842105263158,0.14361702127659576,0.12903225806451613,0.11702127659574468,0.11052631578947368,0.09473684210526316,0.10880829015544041
population counts:,10,0.2,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,102,103,103,109,112,123,125,130,134,139,150,155,154,153,151,152,155,162,171,178,182,186,187,190,188,186,188,190,190,193
groups counts:,10,0.2,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,11,12,12,13,13,13,15,15,15,15,15,15,15,16,17,17,18,18,18,19,18,18,18,19,19,19
standard deviations in prosocial proportions,10,0.2,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.21470910553583886,0.31716200203869011,0.32968931029427395,0.28667371379639639,0.32322752521691472,0.25894910172060842,0.29458691565030509,0.29532631249855557,0.29619565171605822,0.31317967612832553,0.2622701487598566,0.26800802519432382,0.25057092657933844,0.24718008195680885,0.22131047618207605,0.23591008289602369,0.23958487176266816,0.21388427678361513,0.17217221672135083,0.15399299651349929,0.21140767095879087,0.186338313682961,0.19065572947839912,0.17364118196874412,0.18318857852082249,0.15923194005474722,0.14370439792952516,0.12575757575757573,0.12843087774412631,0.13467434751876145,0.13212260216116145
prosociality proportions:,10,0.25,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5092592592592593,0.5084745762711864,0.48360655737704916,0.4375,0.4263565891472868,0.4420289855072464,0.4172661870503597,0.3873239436619718,0.36486486486486486,0.3443708609271523,0.3413173652694611,0.32558139534883723,0.27586206896551724,0.2737430167597765,0.2872340425531915,0.2755102040816326,0.2780487804878049,0.2524271844660194,0.2558139534883721,0.21658986175115208,0.19457013574660634,0.18222222222222223,0.18421052631578946,0.1724137931034483,0.16666666666666666,0.1487603305785124,0.1553784860557769,0.15891472868217055,0.13688212927756654,0.11654135338345864
population counts:,10,0.25,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,108,118,122,128,129,138,139,142,148,151,167,172,174,179,188,196,205,206,215,217,221,225,228,232,234,242,251,258,263,266
groups counts:,10,0.25,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,12,12,13,13,14,14,15,16,17,17,17,18,19,20,20,21,21,22,22,22,23,23,24,25,25,26,26
standard deviations in prosocial proportions,10,0.25,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.1734935157289747,0.31449815724275859,0.26574068741473972,0.24437073665430162,0.25043923764838183,0.30602591312523231,0.30717584735596848,0.27766871137050303,0.31191888116905025,0.30405423791132519,0.25361611425941077,0.24084207901609175,0.23630284948250987,0.21144228131205517,0.22614143946387083,0.25905349524102583,0.22772793918238646,0.2257746078586319,0.26368769092831662,0.20284953508523879,0.23320396846771482,0.19418190330267115,0.19367605932379542,0.15714708156864809,0.17955056626642862,0.1704809646443213,0.16710299290782063,0.14373939454629783,0.12582829336959503,0.15300509133193912,0.15414346668978671
prosociality proportions:,10,0.3,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4642857142857143,0.4666666666666667,0.45038167938931295,0.4507042253521127,0.445859872611465,0.4161490683229814,0.41420118343195267,0.4175824175824176,0.39593908629441626,0.37681159420289856,0.36283185840707965,0.3217391304347826,0.31950207468879666,0.2868525896414343,0.30268199233716475,0.30656934306569344,0.2986111111111111,0.3064516129032258,0.2879746835443038,0.27299703264094954,0.25290697674418605,0.24022346368715083,0.22163588390501318,0.21914357682619648,0.21144278606965175,0.19128329297820823,0.17535545023696683,0.16589861751152074,0.15299334811529933,0.14132762312633834
population counts:,10,0.3,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,112,120,131,142,157,161,169,182,197,207,226,230,241,251,261,274,288,310,316,337,344,358,379,397,402,413,422,434,451,467
groups counts:,10,0.3,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,14,15,16,16,18,19,20,22,23,24,25,26,27,28,31,31,33,34,35,37,39,40,41,42,43,45,46
standard deviations in prosocial proportions,10,0.3,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.1615549442140351,0.24605356199799433,0.31180478223116176,0.30037759371538397,0.32695885278591014,0.24484480715718016,0.27887889396653881,0.3008746718848534,0.27562850792355509,0.2695063261421326,0.27081755622619924,0.25433338810271133,0.26610030241359672,0.2042702975315481,0.27442652451133787,0.25642628155051206,0.26266189477500435,0.26615515944394885,0.24503312120341,0.25335870541352123,0.22145228035442208,0.25054888414060994,0.20149218858761297,0.19120731209968858,0.21921291655855588,0.20520587827676584,0.19679757922820759,0.18533460517369629,0.16428728275805637,0.15551401865850223,0.16192176120396645
prosociality proportions:,10,0.35,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5,0.4566929133858268,0.44680851063829785,0.436241610738255,0.436046511627907,0.4427083333333333,0.4339622641509434,0.42035398230088494,0.4163265306122449,0.4154929577464789,0.42071197411003236,0.4198250728862974,0.3967828418230563,0.39800995024875624,0.37668161434977576,0.3609341825902335,0.36007827788649704,0.35208711433756806,0.35185185185185186,0.3405909797822706,0.34184397163120567,0.33902759526938236,0.33170731707317075,0.3172103487064117,0.31262939958592134,0.31639501438159157,0.31523642732049034,0.29844644317252655,0.29451540195341847,0.27809388335704127
population counts:,10,0.35,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,118,127,141,149,172,192,212,226,245,284,309,343,373,402,446,471,511,551,594,643,705,761,820,889,966,1043,1142,1223,1331,1406
groups counts:,10,0.35,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,14,17,19,21,22,24,28,30,34,37,40,44,47,51,55,59,64,70,76,82,88,96,104,114,122,133,140
standard deviations in prosocial proportions,10,0.35,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.13453624047073709,0.27532433499393599,0.25805103210388569,0.29294567729042165,0.22205988382730724,0.29589510422886617,0.25900031889406194,0.29584554547408604,0.29054288793368127,0.27896486476963589,0.25905164399927727,0.3001829867397674,0.25013151049276822,0.28675440532015056,0.27078236434999825,0.28428333077695478,0.25501523254382935,0.25990614962245556,0.2691099426034646,0.26768186424990648,0.24751346069080868,0.24544437551940423,0.26716016466091785,0.25892745418712609,0.259669894944621,0.25778705056375678,0.24706290675429676,0.25990684300895012,0.23089095375937282,0.23812876580021519,0.23405865548646035
prosociality proportions:,10,0.4,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5,0.49606299212598426,0.48299319727891155,0.49714285714285716,0.49489795918367346,0.5,0.49809885931558934,0.498371335504886,0.4942857142857143,0.49261083743842365,0.4837310195227766,0.45297504798464494,0.45484949832775917,0.45997088791848617,0.46894803548795944,0.4663677130044843,0.44410876132930516,0.4225865209471767,0.41875505254648343,0.4253785147801009,0.41607258587167856,0.42083578575632724,0.40853333333333336,0.3968779564806055,0.3929481733220051,0.3905348210850327,0.38322311172989904,0.3733542319749216,0.3645179691956646,0.3583138173302108
population counts:,10,0.4,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,108,127,147,175,196,230,263,307,350,406,461,521,598,687,789,892,993,1098,1237,1387,1543,1699,1875,2114,2354,2599,2873,3190,3506,3843
groups counts:,10,0.4,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,12,14,17,19,23,26,30,35,40,46,52,59,68,78,89,99,109,123,138,154,169,187,211,235,259,287,319,350,384
standard deviations in prosocial proportions,10,0.4,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.12688577540449522,0.28120167169718119,0.29266652704302099,0.31904996856641921,0.28983956448438136,0.30803775158640528,0.30400419511159332,0.30045546301574005,0.27966922611016365,0.26635042540782689,0.25915380018197753,0.27227521680326139,0.26370892696546938,0.3071989953874717,0.27837049793178681,0.27317659179964249,0.27139841469320541,0.27372704310328944,0.27761728860362478,0.26897407706548765,0.26657949833471761,0.28647282026266691,0.27319807504559174,0.26231168402229599,0.27226121450707996,0.2668560414730291,0.26396118365836235,0.2628206048714033,0.2656534942162147,0.26458151097294497,0.26604507237685565
prosociality proportions:,10,0.45,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5652173913043478,0.572463768115942,0.6035502958579881,0.61,0.6125,0.5769230769230769,0.5710059171597633,0.5533498759305211,0.5791666666666667,0.5797872340425532,0.5777777777777777,0.5694267515923567,0.5633507853403141,0.5644171779141104,0.56973293768546,0.5666251556662516,0.5625982189628077,0.555307760927743,0.5491395793499044,0.5483555845001629,0.5512715340442986,0.5519465560930661,0.5438184663536776,0.5456216577540107,0.5394793000426803,0.5360524399126001,0.5353389655882959,0.5342105263157895,0.5321524263173564,0.5318366311516997
population counts:,10,0.45,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,115,138,169,200,240,286,338,403,480,564,675,785,955,1141,1348,1606,1909,2242,2615,3071,3657,4341,5112,5984,7029,8238,9706,11400,13436,15768
groups counts:,10,0.45,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,16,20,24,28,33,40,48,56,67,78,95,114,134,160,190,224,261,307,365,434,511,598,702,823,970,1140,1343,1576
standard deviations in prosocial proportions,10,0.45,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10049875621120888,0.24721706332769047,0.26236131133017593,0.28040103732963823,0.29137604568666936,0.25546118426615555,0.29463422584044741,0.27160383551398737,0.27984499841965349,0.28792239502260941,0.26576118176762614,0.26633352508708352,0.27293041266107709,0.25754306634832458,0.2796431962316987,0.27350847868301481,0.2787569950573231,0.29055616734257472,0.28085728095972351,0.27797216871175573,0.27828398117551351,0.28933020470273407,0.28133747228453015,0.29375737725381035,0.28245340093493126,0.28377400372310774,0.28121713723560315,0.28096540383640717,0.28926068718779357,0.28134574896201464,0.2765610769602177
prosociality proportions:,10,0.5,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5,0.5034013605442177,0.5084745762711864,0.5094339622641509,0.5224489795918368,0.5426621160409556,0.5380281690140845,0.5432692307692307,0.5297619047619048,0.5407166123778502,0.5385674931129476,0.5286839145106862,0.5392620624408704,0.5479876160990712,0.5486503452605147,0.54437564499484,0.5435984687367078,0.5413454800280308,0.5412416205187992,0.5429194956353055,0.5484126984126985,0.5545069964204361,0.5593265993265993,0.5629277986310444,0.5646430833257939,0.5651627218934911,0.5670757770043353,0.5693034475826716,0.5703574831200033,0.5728535439504323
population counts:,10,0.5,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,120,147,177,212,245,293,355,416,504,614,726,889,1057,1292,1593,1938,2351,2854,3431,4124,5040,6146,7425,9058,11053,13520,16377,19898,24141,29374
groups counts:,10,0.5,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,17,21,24,29,35,41,50,61,72,88,105,129,159,193,235,285,343,412,504,614,742,905,1105,1352,1637,1989,2414,2937
standard deviations in prosocial proportions,10,0.5,0.12,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.11874342087037915,0.30550504633038933,0.26403031790014253,0.26740410514683605,0.27278597853013747,0.25913077843162224,0.25407353384490589,0.26942174747401781,0.29325536427776722,0.2909618702121558,0.27007787197948302,0.24689635563836781,0.28469558113734611,0.30098578349744859,0.28998369068325286,0.27308802062622889,0.27983718439939997,0.28174695577971609,0.2892872070985586,0.2807542292730289,0.28272567184578734,0.28479570148578803,0.2866683771480486,0.28079523772422149,0.2786206297819484,0.28085525334894107,0.28285469459655993,0.2815289638967774,0.28133250590355491,0.28289107531089747,0.28323361599753299
prosociality proportions:,10,0.0,0.13,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4891304347826087,0.47191011235955055,0.45348837209302323,0.4050632911392405,0.37333333333333335,0.3472222222222222,0.29850746268656714,0.2878787878787879,0.27692307692307694,0.22950819672131148,0.22950819672131148,0.22950819672131148,0.21666666666666667,0.17543859649122806,0.16071428571428573,0.12962962962962962,0.11320754716981132,0.09615384615384616,0.06,0.06,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.020833333333333332,0.020833333333333332,0.020833333333333332
population counts:,10,0.0,0.13,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,92,89,86,79,75,72,67,66,65,61,61,61,60,57,56,54,53,52,50,50,49,49,49,49,49,49,49,48,48,48
groups counts:,10,0.0,0.13,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,8,8,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4
standard deviations in prosocial proportions,10,0.0,0.13,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.089999999999999983,0.24732955923234143,0.30930413582578364,0.17947351838545123,0.30182155510122805,0.27712777334893957,0.3242393758313542,0.2671163372746348,0.18494781235960156,0.19963235263031034,0.20648908214923123,0.20648908214923123,0.27487370837451069,0.25440562537456246,0.17857142857142858,0.17767632805475356,0.13057400701446312,0.12756249193674615,0.099926008128973703,0.068667581043681244,0.068667581043681244,0.041666666666666664,0.041666666666666664,0.072168783648703216,0.07216878364870323,0.072168783648703216,0.041666666666666664,0.041666666666666664,0.036084391824351615,0.036084391824351608,0.036084391824351615
