dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
population counts:,10,0.3,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,108,114,120,127,140,149,159,170,196,225,247,266,291,350,397,457,545,646,764,898,1067,1246,1470,1765,2099,2513,2955,3523,4189,4994
groups counts:,10,0.3,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,12,14,14,15,17,19,22,24,26,29,35,39,45,54,64,76,89,106,124,147,176,209,251,295,352,418,499
standard deviations in prosocial proportions,10,0.3,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.13453624047073712,0.1667779242977255,0.16548335710701287,0.12555432644432801,0.10738085203107728,0.13420210162897098,0.13159247518141659,0.13375964903447352,0.11129934075543826,0.12569260512744138,0.11515291562014975,0.13333279528128353,0.082330593150640924,0.11252826939492484,0.092405495021692749,0.077399106293014261,0.077920634907273537,0.091976061883492041,0.084793879124518579,0.077639135291819927,0.073337866755017078,0.061266033711338763,0.064116790960060857,0.057126657891746972,0.048965825169462115,0.046862990680652132,0.041897076592542916,0.039800667145062502,0.03564520233327572,0.033070647519926083,0.030499088711684878
prosociality proportions:,10,0.35,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5727272727272728,0.584070796460177,0.6016949152542372,0.6328125,0.6518518518518519,0.6845637583892618,0.7098765432098766,0.7403314917127072,0.7673267326732673,0.7974137931034483,0.8199233716475096,0.8395904436860068,0.861764705882353,0.8833746898263027,0.9020833333333333,0.9157706093189965,0.9310850439882697,0.9445754716981132,0.9542356377799416,0.9623698959167334,0.9696382428940569,0.9758230452674898,0.9802603947921041,0.9839754517558813,0.9872004357298475,0.9896132596685083,0.9916325440626669,0.9931586608442504,0.9945029239766082,0.995592234830723
population counts:,10,0.35,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,110,113,118,128,135,149,162,181,202,232,261,293,340,403,480,558,682,848,1027,1249,1548,1944,2381,2933,3672,4525,5617,6870,8550,10663
groups counts:,10,0.35,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,11,11,12,13,14,16,18,20,23,26,29,34,40,48,55,68,84,102,124,154,194,238,293,367,452,561,687,855,1066
standard deviations in prosocial proportions,10,0.35,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.11874342087037916,0.096209138584166909,0.17040432518393014,0.10921605644087135,0.12182374101592344,0.1582460468242971,0.084335626467814145,0.1405868290710921,0.16762808104168886,0.10104413568026552,0.12717694576726726,0.12089461059431736,0.10977786089347553,0.12370435791066527,0.096535010563332982,0.10101481602000548,0.087775287289024881,0.075212150023943769,0.071057922633817286,0.055194028324119786,0.062779033729124384,0.050859893529000368,0.047202406732622923,0.043828584833732032,0.038513660912752344,0.034221958002880123,0.031940497727767192,0.030754733441981742,0.02637336074827451,0.023299819106545199,0.020529520993425063
prosociality proportions:,10,0.4,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5566037735849056,0.5727272727272728,0.6050420168067226,0.6412213740458015,0.6845637583892618,0.7151515151515152,0.75,0.7853881278538812,0.8192307692307692,0.8512658227848101,0.8733153638814016,0.8919540229885058,0.9140767824497258,0.9338028169014084,0.9468325791855203,0.9586994727592267,0.9675862068965517,0.9747854077253219,0.9799145299145299,0.9842122942559623,0.9875628473141043,0.990520371117386,0.9926181875294487,0.9943106161481661,0.9955930614158462,0.9965650807571439,0.9973351477008562,0.9979321571560561,0.9983885898446875,0.9987519252217324
population counts:,10,0.4,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,106,110,119,131,149,165,188,219,260,316,371,435,547,710,884,1138,1450,1864,2340,2977,3779,4958,6367,8261,10665,13683,17637,22729,29167,37658
groups counts:,10,0.4,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,11,13,14,16,18,21,26,31,37,43,54,71,88,113,145,186,234,297,377,495,636,826,1066,1368,1763,2272,2916,3765
standard deviations in prosocial proportions,10,0.4,0.11,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.14866068747318506,0.1393728574308131,0.18630819574471999,0.11047828043273401,0.14678320012526683,0.16079264782487829,0.11905137919583189,0.10878769121092784,0.12450535552148595,0.12409435234539754,0.11124075954069497,0.12418828928963861,0.10006367285757661,0.089905452547691528,0.085487272707005721,0.06733374075920702,0.072414230273739347,0.05493916211490877,0.049254471940402278,0.043145465073434433,0.040017794679194654,0.034545044173853505,0.030558678975127287,0.027336342513376268,0.024147059466798355,0.021857410881801122,0.018214373605322628,0.016108505822981532,0.014233300208644472,0.012592926931615674,0.011102956572673345
prosociality proportions:,10,0.0,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5104166666666666,0.45977011494252873,0.45348837209302323,0.4470588235294118,0.4268292682926829,0.41975308641975306,0.4125,0.37333333333333335,0.36486486486486486,0.3561643835616438,0.3472222222222222,0.3380281690140845,0.32857142857142857,0.3188405797101449,0.3188405797101449,0.3188405797101449,0.3088235294117647,0.3088235294117647,0.3088235294117647,0.3088235294117647,0.2878787878787879,0.2878787878787879,0.2878787878787879,0.2878787878787879,0.2878787878787879,0.2878787878787879,0.27692307692307694,0.27692307692307694,0.27692307692307694,0.27692307692307694
population counts:,10,0.0,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,96,87,86,85,82,81,80,75,74,73,72,71,70,69,69,69,68,68,68,68,66,66,66,66,66,66,65,65,65,65
groups counts:,10,0.0,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
standard deviations in prosocial proportions,10,0.0,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.1846618531261939,0.12492626128274995,0.19640361545880272,0.15020217091893287,0.15501266277254486,0.098961550259442005,0.16201453230400645,0.11659223816361018,0.051294591319822079,0.10808128972240615,0.12379287267316856,0.095222352102978497,0.096086344483604744,0.24327694808466288,0.11010216846763454,0.11420313205819194,0.10414944761263274,0.069765099916875281,0.12568681835634135,0.15149410628253174,0.14040154238021965,0.081593406168704599,0.062471297357843347,0.1429391080614637,0.1221554204287659,0.081593406168704599,0.097017033900497707,0.17262091355910442,0.12644935687094741,0.082433154598396632,0.074919607970158286
prosociality proportions:,10,0.05,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5204081632653061,0.5154639175257731,0.4946236559139785,0.4835164835164835,0.4659090909090909,0.45348837209302323,0.45977011494252873,0.43373493975903615,0.44047619047619047,0.41975308641975306,0.41975308641975306,0.4125,0.3974358974358974,0.4050632911392405,0.3974358974358974,0.38961038961038963,0.38961038961038963,0.3815789473684211,0.37333333333333335,0.36486486486486486,0.36486486486486486,0.36486486486486486,0.37333333333333335,0.36486486486486486,0.37333333333333335,0.3561643835616438,0.32857142857142857,0.32857142857142857,0.32857142857142857,0.32857142857142857
population counts:,10,0.05,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,98,97,93,91,88,86,87,83,84,81,81,80,78,79,78,77,77,76,75,74,74,74,75,74,75,73,70,70,70,70
groups counts:,10,0.05,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
standard deviations in prosocial proportions,10,0.05,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.1615549442140351,0.09921639723481758,0.16575508280214959,0.14627992531216202,0.17619821693726714,0.12396263766631493,0.11903103977430451,0.19112541856026033,0.13016200966614866,0.1697675549899707,0.11066571658127136,0.19444440345008096,0.19645292056877137,0.1290014235995787,0.17592489849537749,0.13977388996504708,0.15905777550540115,0.14344624697645791,0.15700863646449259,0.19036498130947294,0.098032594632548667,0.13587419895740849,0.075347063399274217,0.092800364077661554,0.12459412940479436,0.076281429379680063,0.19967083724236401,0.12777531299998798,0.12777531299998798,0.069985421222376526,0.13850513878332368
prosociality proportions:,10,0.1,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.53,0.5252525252525253,0.5204081632653061,0.5392156862745098,0.5392156862745098,0.5436893203883495,0.5252525252525253,0.5052631578947369,0.5,0.5052631578947369,0.5204081632653061,0.5204081632653061,0.5,0.4891304347826087,0.5,0.47191011235955055,0.4659090909090909,0.4659090909090909,0.4659090909090909,0.45348837209302323,0.45977011494252873,0.44047619047619047,0.43373493975903615,0.43373493975903615,0.44047619047619047,0.43373493975903615,0.41975308641975306,0.43373493975903615,0.41975308641975306,0.4125
population counts:,10,0.1,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,100,99,98,102,102,103,99,95,94,95,98,98,94,92,94,89,88,88,88,86,87,84,83,83,84,83,81,83,81,80
groups counts:,10,0.1,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,9,9,10,10,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
standard deviations in prosocial proportions,10,0.1,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.11874342087037916,0.16155494421403513,0.15907086614165275,0.11951676329494175,0.13903147868779825,0.086821751473496647,0.10420894458841526,0.13400504203456162,0.15949363808546013,0.16137608431144662,0.10168461657916676,0.14938570947342344,0.17878502537242497,0.15038636768589286,0.105060217111271,0.11755423455334267,0.084847639335614067,0.084274982807905255,0.12396263766631493,0.1153283132396843,0.082626999669479478,0.12944074715789225,0.2301157407311186,0.1172163359838875,0.17495203002513962,0.2545632096080469,0.12454462508018416,0.098726393768061235,0.17495203002513962,0.12171298035450803,0.17633419974582354
prosociality proportions:,10,0.15,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5252525252525253,0.5392156862745098,0.5523809523809524,0.5566037735849056,0.5648148148148148,0.591304347826087,0.6115702479338843,0.624,0.6466165413533834,0.6356589147286822,0.6384615384615384,0.6412213740458015,0.6439393939393939,0.6412213740458015,0.6328125,0.6384615384615384,0.6328125,0.6384615384615384,0.6439393939393939,0.6518518518518519,0.6618705035971223,0.6666666666666666,0.6713286713286714,0.6690140845070423,0.6690140845070423,0.6824324324324325,0.6887417218543046,0.6887417218543046,0.6802721088435374,0.6736111111111112
population counts:,10,0.15,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,99,102,105,106,108,115,121,125,133,129,130,131,132,131,128,130,128,130,132,135,139,141,143,142,142,148,151,151,147,144
groups counts:,10,0.15,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,10,10,10,10,11,12,12,13,12,13,13,13,13,12,13,12,13,13,13,13,14,14,14,14,14,15,15,14,14
standard deviations in prosocial proportions,10,0.15,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.16763054614240211,0.14069079067862747,0.13716130336394394,0.1508899221122515,0.19059714774170344,0.117212810627536,0.14531360564677531,0.13837531308989789,0.15317275098303165,0.16160353486028345,0.093630356775062706,0.13888823142513684,0.13798037466911212,0.15290557997375176,0.15422077719850999,0.15607347696262472,0.16426274233894322,0.12954988473729093,0.11461280327501031,0.11725752681803177,0.14144210213941433,0.12354884096371338,0.13604787188371739,0.12968980988103596,0.13626465176744143,0.084495466699288951,0.14479791490640104,0.13694019526745904,0.11511004037778783,0.12528429468555027,0.15673043443255075
prosociality proportions:,10,0.2,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5436893203883495,0.5523809523809524,0.5727272727272728,0.6115702479338843,0.6147540983606558,0.6115702479338843,0.624,0.6299212598425197,0.6299212598425197,0.6209677419354839,0.6439393939393939,0.6492537313432836,0.6618705035971223,0.6618705035971223,0.6713286713286714,0.6887417218543046,0.7116564417177914,0.718562874251497,0.7329545454545454,0.7539267015706806,0.7589743589743589,0.7783018867924528,0.7901785714285714,0.793859649122807,0.8016877637130801,0.8089430894308943,0.8246268656716418,0.8327402135231317,0.8379310344827586,0.8488745980707395
population counts:,10,0.2,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,103,105,110,121,122,121,125,127,127,124,132,134,139,139,143,151,163,167,176,191,195,212,224,228,237,246,268,281,290,311
groups counts:,10,0.2,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,12,12,12,12,12,12,12,13,13,13,13,14,15,16,16,17,19,19,21,22,22,23,24,26,28,29,31
standard deviations in prosocial proportions,10,0.2,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.14866068747318506,0.10238478709309881,0.095627548850598237,0.13545149477955765,0.13989534327741962,0.14822759099702854,0.18022502769055307,0.17627275592437816,0.1610628153444644,0.14207524940043101,0.13347745310233125,0.086938574925426892,0.14777598816080886,0.14320134860011613,0.13257974071221335,0.16302840060227153,0.10287689113260216,0.1428929264510741,0.15829345590332591,0.14085403139450658,0.10887033858604939,0.11343850818731392,0.10245208624986347,0.11093175120456938,0.11003535578738595,0.14720547793207084,0.10828829324367054,0.14037666856083475,0.14144930560092536,0.092526950793094767,0.10095986726391012
prosociality proportions:,10,0.25,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5436893203883495,0.584070796460177,0.624,0.6492537313432836,0.6690140845070423,0.6845637583892618,0.6907894736842105,0.7116564417177914,0.7374301675977654,0.7431693989071039,0.765,0.7793427230046949,0.7991452991452992,0.8192307692307692,0.8412162162162162,0.8609467455621301,0.8746666666666667,0.8845208845208845,0.8909512761020881,0.9034907597535934,0.911487758945386,0.9206081081081081,0.926791277258567,0.9321789321789322,0.9396662387676509,0.945852534562212,0.9509394572025052,0.9562790697674418,0.9602032176121931,0.9642585551330799
population counts:,10,0.25,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,103,113,125,134,142,149,152,163,179,183,200,213,234,260,296,338,375,407,431,487,531,592,642,693,779,868,958,1075,1181,1315
groups counts:,10,0.25,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,14,14,15,16,17,18,20,21,23,26,29,33,37,40,43,48,53,59,64,69,77,86,95,107,118,131
standard deviations in prosocial proportions,10,0.25,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.12688577540449519,0.21015539311708931,0.19195271257037269,0.15821548463280746,0.10580953401921675,0.12700242964648606,0.14987063629525726,0.11061892826769182,0.16394777817019099,0.1182942819112113,0.10924045118865275,0.10618380290797652,0.13272617141044768,0.11566111615376967,0.12095527071935683,0.13321593151552055,0.09905717076790789,0.094431398202234715,0.11688448772644891,0.11026175683407174,0.094265494289704321,0.083900525169984697,0.089727771638164033,0.077504248750505059,0.075894131380708565,0.073489352731687455,0.063877175653376597,0.074737761053966026,0.059452599890759607,0.062625914531668853,0.056715040064142616
prosociality proportions:,10,0.3,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5436893203883495,0.5566037735849056,0.5648148148148148,0.5982905982905983,0.6384615384615384,0.6736111111111112,0.7006369426751592,0.7251461988304093,0.7526315789473684,0.7844036697247706,0.8008474576271186,0.8192307692307692,0.8474025974025974,0.8592814371257484,0.8782383419689119,0.8955555555555555,0.9072978303747534,0.9175438596491228,0.928679817905918,0.9393548387096774,0.948180815876516,0.9559099437148217,0.9620967741935483,0.9679180887372013,0.9717887154861945,0.9757231404958677,0.9792860290877038,0.9823175319789316,0.9848387096774194,0.9870416322029225
population counts:,10,0.3,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,103,106,108,117,130,144,157,171,190,218,236,260,308,334,386,450,507,570,659,775,907,1066,1240,1465,1666,1936,2269,2658,3100,3627
groups counts:,10,0.3,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,11,13,14,15,17,19,21,23,26,30,33,38,45,50,57,65,77,90,106,124,146,166,193,226,265,310,362
standard deviations in prosocial proportions,10,0.3,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.14177446878757824,0.16866270316230711,0.1647437278556261,0.15483662410841065,0.18743757925525104,0.14955555457864292,0.10381490333356544,0.13866211054180655,0.14829909654701556,0.14642555519203743,0.13719734148817242,0.11669521198721947,0.14416665241531781,0.10733819265902414,0.095160623011821266,0.10541121601345999,0.086808999931664924,0.1017265821733,0.10108673888342409,0.088481188563558702,0.064046730332008972,0.06516552977448041,0.067274566282004011,0.053268555657650755,0.055054151119286736,0.05889067174135057,0.048189544294250417,0.045646722093038161,0.039991231470675646,0.040110409536350748,0.035993319689904747
prosociality proportions:,10,0.35,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5566037735849056,0.591304347826087,0.6178861788617886,0.6439393939393939,0.6666666666666666,0.7006369426751592,0.7267441860465116,0.7589743589743589,0.7863636363636364,0.8073770491803278,0.8379310344827586,0.8571428571428571,0.8776041666666666,0.8950892857142857,0.9089147286821705,0.9240710823909531,0.9340813464235624,0.9449003516998827,0.9545893719806763,0.9622489959839358,0.969038208168643,0.9747447608812466,0.9794759825327511,0.9833569405099151,0.986463133640553,0.9889437779346036,0.9908666925767586,0.9925984251968504,0.9939245087900724,0.9949946751863685
population counts:,10,0.35,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,106,115,123,132,141,157,172,195,220,244,290,329,384,448,516,619,713,853,1035,1245,1518,1861,2290,2824,3472,4251,5146,6350,7736,9390
groups counts:,10,0.35,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,14,15,17,19,22,24,29,32,38,44,51,61,71,85,103,124,151,186,229,282,347,425,514,635,773,939
standard deviations in prosocial proportions,10,0.35,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.11874342087037916,0.20678571173684221,0.098787125933778086,0.13561029280682022,0.11538673445818486,0.13328149467348563,0.15146180879184595,0.1046271409745078,0.12067854523279468,0.12539194749212476,0.13087217142129665,0.11269058371288408,0.092548690976405931,0.092655412826085831,0.1060919732872562,0.1017814385686099,0.087092441214438321,0.080251971782936415,0.056372463768051474,0.060308856906302659,0.057631675228073762,0.059746783561233148,0.045863082767805576,0.045473593177099779,0.038994474996367337,0.035804888698274279,0.032103638401525719,0.030781751703640194,0.027926015822610988,0.024345843222876411,0.021805485660108485
prosociality proportions:,10,0.4,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5480769230769231,0.5688073394495413,0.6050420168067226,0.626984126984127,0.678082191780822,0.7151515151515152,0.7431693989071039,0.7824074074074074,0.8171206225680934,0.8417508417508418,0.8690807799442897,0.8894117647058823,0.9083820662768031,0.9264475743348983,0.9417596034696406,0.9529529529529529,0.9623698959167334,0.9708436724565757,0.9769494850416871,0.9818252126836814,0.985783424077435,0.9888175113014513,0.991214953271028,0.9931074937674146,0.994608855242028,0.9958117982534308,0.9967040673211781,0.9974219735615161,0.9979970168335819,0.9984298266127685
population counts:,10,0.4,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,104,109,119,126,146,165,183,216,257,297,359,425,513,639,807,999,1249,1612,2039,2586,3306,4203,5350,6819,8718,11222,14260,18231,23465,29933
groups counts:,10,0.4,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,12,14,16,18,21,25,29,35,42,51,63,80,99,124,161,203,258,330,420,535,681,871,1122,1426,1823,2346,2993
standard deviations in prosocial proportions,10,0.4,0.12,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.15524174696260024,0.12414667411660642,0.12406676421778347,0.13547166325715299,0.15520506888241511,0.17789956251508754,0.13747651940760558,0.1199098818161691,0.15505330843652732,0.11824278147904348,0.10222896888737146,0.11017580517156002,0.090240792388659105,0.085534755179175206,0.08750182752989781,0.067797305920535234,0.068413913339795435,0.056139786980212832,0.054121427434740688,0.053324680070958759,0.039072540977266645,0.038259900919441391,0.032945571678192204,0.029598884810194483,0.025301478356667028,0.023055885419247728,0.020473711307116917,0.018622045713144738,0.016190761658186698,0.014011686340351511,0.012432503305739438
prosociality proportions:,10,0.0,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5204081632653061,0.5154639175257731,0.5,0.4835164835164835,0.47191011235955055,0.4659090909090909,0.43373493975903615,0.43373493975903615,0.4268292682926829,0.3974358974358974,0.38961038961038963,0.3815789473684211,0.3561643835616438,0.3472222222222222,0.3380281690140845,0.3188405797101449,0.3088235294117647,0.3088235294117647,0.3088235294117647,0.29850746268656714,0.29850746268656714,0.29850746268656714,0.2878787878787879,0.2878787878787879,0.2878787878787879,0.27692307692307694,0.25396825396825395,0.25396825396825395,0.22950819672131148,0.22950819672131148
population counts:,10,0.0,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,98,97,94,91,89,88,83,83,82,78,77,76,73,72,71,69,68,68,68,67,67,67,66,66,66,65,63,63,61,61
groups counts:,10,0.0,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
standard deviations in prosocial proportions,10,0.0,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.14866068747318503,0.14444091257955133,0.16442012080303681,0.10608465335851412,0.1665717513632157,0.12758110525572997,0.16662361702971795,0.16836215761180559,0.12665740052376731,0.10689069105731677,0.10527360631434779,0.12591376253029424,0.18894207072199795,0.068153983186503522,0.11940991702828668,0.14373989364401724,0.11662730544197464,0.091720912240727287,0.060553428324655566,0.11799308291399727,0.16484406714470767,0.069947671638709796,0.1700003300980488,0.12215542042876591,0.081593406168704613,0.13295400586957759,0.18042394723156602,0.10812917826340489,0.14543086928519278,0.11241770788817906,0.1473752604791102
prosociality proportions:,10,0.05,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.53,0.5252525252525253,0.53,0.5252525252525253,0.5346534653465347,0.53,0.5154639175257731,0.5,0.4946236559139785,0.47191011235955055,0.4777777777777778,0.4777777777777778,0.47191011235955055,0.47191011235955055,0.4659090909090909,0.45977011494252873,0.45977011494252873,0.4470588235294118,0.45348837209302323,0.44047619047619047,0.43373493975903615,0.43373493975903615,0.41975308641975306,0.41975308641975306,0.4125,0.41975308641975306,0.4125,0.4050632911392405,0.3974358974358974,0.3815789473684211
population counts:,10,0.05,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,100,99,100,99,101,100,97,94,93,89,90,90,89,89,88,87,87,85,86,84,83,83,81,81,80,81,80,79,78,76
groups counts:,10,0.05,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,9,10,9,10,10,9,9,9,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7
standard deviations in prosocial proportions,10,0.05,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.14177446878757824,0.13453624047073706,0.08329506314379112,0.14866068747318506,0.15318940291013233,0.10960484998619296,0.16155494421403513,0.13360853142453699,0.13352450329549304,0.1571153595304664,0.16344762807550253,0.12272623352430287,0.1030402055055078,0.16965035462971229,0.19908672551644296,0.13203352316616193,0.1211973239073951,0.13204819274269364,0.11433873843732059,0.13177409137241203,0.12900104906998636,0.24907888159416156,0.13402829817148243,0.15752475864694052,0.16506635279924942,0.11659223816361018,0.16011036999055495,0.11659223816361018,0.051335676301434721,0.10917333517678349,0.13758880663011974
prosociality proportions:,10,0.1,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.53,0.5346534653465347,0.5346534653465347,0.53,0.53,0.5480769230769231,0.5346534653465347,0.5346534653465347,0.5346534653465347,0.5392156862745098,0.5480769230769231,0.5480769230769231,0.5480769230769231,0.5523809523809524,0.5523809523809524,0.5346534653465347,0.5252525252525253,0.5252525252525253,0.53,0.5104166666666666,0.5052631578947369,0.5,0.4891304347826087,0.4777777777777778,0.4891304347826087,0.47191011235955055,0.4659090909090909,0.4835164835164835,0.47191011235955055,0.45348837209302323
population counts:,10,0.1,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,100,101,101,100,100,104,101,101,101,102,104,104,104,105,105,101,99,99,100,96,95,94,92,90,92,89,88,91,89,86
groups counts:,10,0.1,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,9,9,9,9,9,9,8,8,9,8,8
standard deviations in prosocial proportions,10,0.1,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.13453624047073709,0.14177446878757824,0.11379625115468216,0.13977549886387322,0.19519221295943134,0.10049875621120888,0.16052856906981794,0.12654336466403865,0.21667853326266426,0.1549620054739092,0.14731761381057926,0.1800734469070655,0.12414667411660642,0.1949019673053716,0.14421345520150686,0.17977028500812037,0.11837746044114927,0.15907086614165275,0.11951676329494174,0.14866068747318506,0.18101393394210238,0.13470370164177495,0.17991143849533034,0.15983232720291626,0.1547598697464902,0.14897534597645753,0.10092671352854551,0.12396263766631492,0.13676334982636615,0.096256104239189857,0.10232321985900389
prosociality proportions:,10,0.15,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.53,0.5346534653465347,0.5436893203883495,0.5607476635514018,0.5607476635514018,0.5523809523809524,0.5566037735849056,0.5566037735849056,0.5480769230769231,0.5392156862745098,0.5392156862745098,0.5566037735849056,0.5523809523809524,0.5648148148148148,0.5566037735849056,0.5523809523809524,0.5523809523809524,0.5688073394495413,0.5688073394495413,0.5688073394495413,0.5803571428571429,0.5948275862068966,0.6016949152542372,0.6050420168067226,0.6016949152542372,0.6050420168067226,0.6050420168067226,0.6016949152542372,0.6050420168067226,0.6115702479338843
population counts:,10,0.15,0.13,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,100,101,103,107,107,105,106,106,104,102,102,106,105,108,106,105,105,109,109,109,112,116,118,119,118,119,119,118,119,121
